.id,simd,n_pop,mean_age,n_cvd,p_cvd
880,2,1733,59.6491633006347,693,39.9884593190998
880,3,1819,59.5810885101704,695,38.2078064870808
880,4,1687,59.5886188500296,647,38.3521043272081
880,5,1760,59.8426136363636,698,39.6590909090909
881,1,1584,59.2190656565657,605,38.1944444444444
881,2,1825,59.5879452054795,692,37.9178082191781
881,3,1855,59.4749326145553,724,39.0296495956873
881,4,1577,59.5859226379201,639,40.5199746353836
881,5,1750,59.204,642,36.6857142857143
882,1,1534,59.5573663624511,605,39.4393741851369
882,2,1886,59.7571580063627,737,39.0774125132556
882,3,1864,59.5783261802575,727,39.0021459227468
882,4,1593,59.6710608913999,629,39.4852479598242
882,5,1714,59.2899649941657,648,37.806301050175
883,1,1562,59.4167733674776,617,39.5006402048656
883,2,1837,59.3473053892216,691,37.6156777354382
883,3,1827,59.7591680350301,714,39.0804597701149
883,4,1610,59.6956521739131,613,38.0745341614907
883,5,1755,59.8444444444445,685,39.031339031339
884,1,1544,59.6275906735751,610,39.5077720207254
884,2,1853,59.6886130599029,747,40.3130059363195
884,3,1845,59.7371273712737,706,38.2655826558266
884,4,1608,59.6915422885572,651,40.4850746268657
884,5,1741,59.4658242389431,720,41.3555427914991
885,1,1533,59.7318982387476,607,39.5955642530985
885,2,1806,59.5797342192691,698,38.6489479512735
885,3,1828,59.5990153172867,734,40.1531728665208
885,4,1672,59.6925837320574,665,39.7727272727273
885,5,1752,59.671803652968,667,38.0707762557078
886,1,1466,59.8969986357435,589,40.1773533424284
886,2,1831,59.9568541780448,718,39.2135445111961
886,3,1848,58.9074675324675,724,39.1774891774892
886,4,1634,59.6615667074664,641,39.2288861689107
886,5,1812,59.5976821192053,696,38.4105960264901
887,1,1511,59.6863004632694,640,42.356055592323
887,2,1886,59.5164369034995,734,38.9183457051962
887,3,1880,59.6563829787234,788,41.9148936170213
887,4,1637,59.4917532070861,649,39.6456933414783
887,5,1677,59.8103756708408,667,39.773404889684
888,1,1502,59.4527296937417,572,38.0825565912117
888,2,1858,59.3250807319699,776,41.7653390742734
888,3,1865,59.5549597855228,717,38.4450402144772
888,4,1625,59.2,662,40.7384615384615
888,5,1741,59.3831131533601,704,40.4365307294658
889,1,1450,59.7896551724138,610,42.0689655172414
889,2,1911,59.6028257456829,776,40.6070120355835
889,3,1887,59.7567567567568,769,40.7525172231055
889,4,1635,59.5614678899083,653,39.9388379204893
889,5,1708,59.5070257611241,660,38.6416861826698
890,1,1530,59.5673202614379,608,39.7385620915033
890,2,1850,59.5448648648649,749,40.4864864864865
890,3,1840,59.6945652173913,711,38.6413043478261
890,4,1658,59.5934861278649,663,39.9879372738239
890,5,1713,59.7647402218331,672,39.2294220665499
891,1,1516,59.2519788918206,608,40.1055408970976
891,2,1840,59.7391304347826,759,41.25
891,3,1848,59.7142857142857,709,38.3658008658009
891,4,1626,59.3769987699877,632,38.8683886838868
891,5,1761,59.580352072686,715,40.6019307211812
892,1,1540,59.9318181818182,600,38.961038961039
892,2,1846,59.8732394366197,710,38.4615384615385
892,3,1820,59.5642857142857,743,40.8241758241758
892,4,1657,60.0042245021123,662,39.95171997586
892,5,1728,59.4392361111111,663,38.3680555555556
893,1,1525,60.0419672131148,621,40.7213114754098
893,2,1858,59.7771797631862,720,38.751345532831
893,3,1815,59.9597796143251,740,40.771349862259
893,4,1605,59.4336448598131,635,39.5638629283489
893,5,1788,59.5822147651007,692,38.7024608501119
894,1,1557,60.0700064226076,609,39.1136801541426
894,2,1842,59.5966340933768,741,40.228013029316
894,3,1843,59.6261530113945,730,39.6093326098752
894,4,1608,59.6361940298508,611,37.9975124378109
894,5,1741,59.2814474439977,667,38.3113153360138
895,1,1543,59.8470511989631,596,38.6260531432275
895,2,1846,59.3261105092091,738,39.9783315276273
895,3,1810,59.7425414364641,694,38.3425414364641
895,4,1629,59.4702271332106,652,40.024554941682
895,5,1763,59.311401020987,651,36.9256948383437
896,1,1589,59.175582127124,646,40.6544996853367
896,2,1815,59.8418732782369,699,38.5123966942149
896,3,1839,59.7406199021207,727,39.5323545405112
896,4,1606,59.1189290161893,597,37.173100871731
896,5,1742,59.6280137772675,679,38.9781859931114
897,1,1475,59.7118644067797,584,39.5932203389831
897,2,1861,59.8479312197743,726,39.0112842557765
897,3,1869,59.6848582129481,750,40.1284109149278
897,4,1660,59.5807228915663,669,40.3012048192771
897,5,1726,59.2126303592121,719,41.657010428737
898,1,1478,59.0893098782138,592,40.0541271989175
898,2,1887,59.3068362480127,788,41.7594064652888
898,3,1868,59.7259100642398,744,39.8286937901499
898,4,1610,59.8962732919255,621,38.5714285714286
898,5,1748,59.6510297482838,664,37.9862700228833
899,1,1549,59.8825048418334,632,40.8005164622337
899,2,1819,59.7344694887301,720,39.5821880153931
899,3,1854,59.9503775620281,763,41.1542610571737
899,4,1621,59.6533004318322,631,38.9265885256015
899,5,1748,59.5886727688787,678,38.7871853546911
900,1,1539,59.9382716049383,597,38.7914230019493
900,2,1854,59.4250269687163,679,36.6235167206041
900,3,1847,59.6345425013536,694,37.5744450460206
900,4,1682,59.6254458977408,688,40.9036860879905
900,5,1669,59.7100059916118,659,39.4847213900539
901,1,1514,59.8586525759577,567,37.4504623513871
901,2,1795,59.7103064066852,665,37.0473537604457
901,3,1876,59.5762260127932,701,37.3667377398721
901,4,1631,60.0122624156959,626,38.3813611281422
901,5,1775,59.2777464788733,693,39.0422535211268
902,1,1550,59.5316129032258,608,39.2258064516129
902,2,1856,59.5344827586207,732,39.4396551724138
902,3,1799,59.7665369649806,665,36.9649805447471
902,4,1644,59.7798053527981,669,40.6934306569343
902,5,1742,59.8392652123996,697,40.0114810562572
903,1,1518,59.8339920948617,568,37.4176548089592
903,2,1826,59.3461117196057,746,40.8543263964951
903,3,1899,59.7609268035808,740,38.9678778304371
903,4,1590,59.5352201257862,589,37.0440251572327
903,5,1758,59.2935153583618,673,38.2821387940842
904,1,1539,59.6699155295647,611,39.7011046133853
904,2,1821,59.4063701263042,728,39.9780340472268
904,3,1764,59.0833333333333,714,40.4761904761905
904,4,1676,59.7511933174224,647,38.6038186157518
904,5,1791,59.3517587939699,702,39.1959798994975
905,1,1590,59.7201257861635,655,41.1949685534591
905,2,1920,59.3765625,757,39.4270833333333
905,3,1788,59.5559284116331,723,40.4362416107383
905,4,1569,59.2778840025494,648,41.3001912045889
905,5,1724,59.780162412993,681,39.5011600928074
906,1,1529,59.75604970569,593,38.7835186396338
906,2,1825,59.1101369863014,706,38.6849315068493
906,3,1853,59.6492174851592,714,38.5321100917431
906,4,1618,59.3059332509271,640,39.5550061804697
906,5,1766,59.8901472253681,648,36.6930917327293
907,1,1557,59.3686576750161,598,38.4071933204881
907,2,1846,59.3385698808234,701,37.9739978331528
907,3,1782,59.8670033670034,694,38.9450056116723
907,4,1648,59.5351941747573,670,40.6553398058253
907,5,1758,59.4232081911263,668,37.9977246871445
908,1,1530,60.1673202614379,593,38.7581699346405
908,2,1843,59.0808464460119,727,39.4465545306565
908,3,1883,59.3430695698354,719,38.1837493361657
908,4,1555,59.5363344051447,605,38.9067524115756
908,5,1780,59.6140449438202,689,38.7078651685393
909,1,1535,59.2162866449511,579,37.7198697068404
909,2,1849,59.5240670632775,729,39.4267171444024
909,3,1756,59.5620728929385,699,39.8063781321185
909,4,1622,59.6066584463625,599,36.9297163995068
909,5,1829,59.9075997813013,742,40.5686167304538
910,1,1567,59.7236758136567,621,39.6298659859604
910,2,1814,59.7750826901874,734,40.4630650496141
910,3,1883,59.688263409453,766,40.679766330324
910,4,1637,60.1893708002444,667,40.7452657299939
910,5,1690,59.7224852071006,658,38.9349112426036
911,1,1573,59.9103623649078,638,40.5594405594406
911,2,1848,59.0790043290043,721,39.0151515151515
911,3,1780,59.6129213483146,706,39.6629213483146
911,4,1647,59.5300546448087,620,37.6442015786278
911,5,1743,59.4761904761905,710,40.7343660355709
912,1,1557,59.5247270391779,629,40.398201669878
912,2,1847,59.7861396859773,722,39.0904168922577
912,3,1801,59.6396446418656,694,38.5341476957246
912,4,1616,59.3162128712871,635,39.2945544554456
912,5,1770,59.271186440678,701,39.6045197740113
913,1,1571,59.4080203691916,609,38.7651177593889
913,2,1816,59.3502202643172,689,37.9405286343612
913,3,1808,59.3921460176991,700,38.716814159292
913,4,1646,59.4337788578372,642,39.003645200486
913,5,1750,59.624,696,39.7714285714286
914,1,1496,59.2506684491979,613,40.975935828877
914,2,1884,59.8290870488323,781,41.4543524416136
914,3,1905,59.5968503937008,761,39.9475065616798
914,4,1584,59.8017676767677,626,39.520202020202
914,5,1722,59.5586527293844,659,38.2694541231127
915,1,1530,59.2660130718954,584,38.1699346405229
915,2,1883,59.5231014338821,729,38.7148167817313
915,3,1805,59.8138504155125,697,38.6149584487535
915,4,1616,59.9028465346535,610,37.7475247524753
915,5,1757,59.4581673306773,701,39.8975526465566
916,1,1555,59.5614147909968,602,38.7138263665595
916,2,1786,59.6226203807391,675,37.7939529675252
916,3,1837,59.7212847033206,699,38.0511703864997
916,4,1653,59.8995765275257,642,38.8384754990926
916,5,1760,59.6556818181818,704,40
917,1,1521,59.9704142011834,584,38.3957922419461
917,2,1875,59.7861333333333,744,39.68
917,3,1844,59.6117136659436,708,38.3947939262473
917,4,1594,59.2754077791719,629,39.4604767879548
917,5,1757,59.85031303358,694,39.4991462720546
918,1,1534,59.2359843546284,615,40.0912646675359
918,2,1799,59.6976097832129,710,39.4663702056698
918,3,1799,59.7148415786548,714,39.6887159533074
918,4,1632,59.7689950980392,645,39.5220588235294
918,5,1827,59.7963875205255,766,41.9266557197592
919,1,1568,59.6951530612245,651,41.5178571428571
919,2,1791,60.1217197096594,740,41.3176996091569
919,3,1884,59.5435244161359,732,38.8535031847134
919,4,1632,59.5183823529412,660,40.4411764705882
919,5,1716,59.3881118881119,690,40.2097902097902
920,1,1530,59.9450980392157,592,38.6928104575163
920,2,1769,59.4816280384398,696,39.344262295082
920,3,1862,59.7228786251343,768,41.2459720730397
920,4,1647,59.6715239829994,657,39.8907103825137
920,5,1783,59.6859226023556,700,39.2596747055524
921,1,1527,59.426326129666,622,40.7334643091028
921,2,1816,59.5528634361234,710,39.0969162995595
921,3,1866,59.7829581993569,743,39.8177920685959
921,4,1606,59.5896637608966,610,37.9825653798257
921,5,1776,59.910472972973,678,38.1756756756757
922,1,1536,59.4140625,610,39.7135416666667
922,2,1813,59.6878102592388,731,40.3199117484832
922,3,1857,59.6305869682283,724,38.9876144318794
922,4,1638,59.1837606837607,622,37.973137973138
922,5,1747,59.7607326846022,660,37.7790497996566
923,1,1562,59.6357234314981,615,39.3725992317542
923,2,1809,59.7009397457159,703,38.8612493090105
923,3,1813,59.2173193601765,675,37.2311086596801
923,4,1645,59.5379939209727,637,38.7234042553192
923,5,1762,59.5919409761635,691,39.216799091941
924,1,1493,59.7006028131279,579,38.780977896852
924,2,1901,59.4681746449237,756,39.7685428721725
924,3,1804,59.6147450110865,694,38.470066518847
924,4,1624,59.579433497537,631,38.8546798029557
924,5,1769,59.648388920294,666,37.648388920294
925,1,1551,59.575112830432,577,37.2018052869117
925,2,1800,59.7316666666667,722,40.1111111111111
925,3,1781,60.0123526108928,700,39.3037619314992
925,4,1671,59.818671454219,665,39.7965290245362
925,5,1788,59.5111856823266,684,38.255033557047
926,1,1546,59.3247089262613,651,42.1086675291074
926,2,1802,59.7713651498335,696,38.6237513873474
926,3,1870,59.9486631016043,736,39.3582887700535
926,4,1606,59.612702366127,656,40.8468244084682
926,5,1767,59.8200339558574,688,38.9360498019242
927,1,1498,59.716955941255,590,39.3858477970628
927,2,1875,59.6389333333333,754,40.2133333333333
927,3,1816,59.0996696035242,727,40.0330396475771
927,4,1624,59.5073891625616,639,39.3472906403941
927,5,1778,59.363329583802,661,37.1766029246344
928,1,1575,59.5206349206349,639,40.5714285714286
928,2,1844,59.5433839479393,721,39.0997830802603
928,3,1776,59.740990990991,648,36.4864864864865
928,4,1591,59.8950345694532,595,37.3978629792583
928,5,1805,59.7069252077562,719,39.8337950138504
929,1,1514,59.2377807133422,591,39.0356671070013
929,2,1813,59.7584114726972,696,38.3894098179812
929,3,1840,59.4864130434783,703,38.2065217391304
929,4,1646,59.5109356014581,666,40.4617253948967
929,5,1778,59.8340832395951,732,41.169853768279
930,1,1526,59.6100917431193,601,39.3840104849279
930,2,1870,60.0395721925134,739,39.5187165775401
930,3,1868,59.2922912205568,738,39.5074946466809
930,4,1616,59.6280940594059,603,37.3143564356436
930,5,1711,59.6493278784337,660,38.5739333722969
931,1,1587,59.6124763705104,667,42.0289855072464
931,2,1792,59.1383928571429,710,39.6205357142857
931,3,1897,59.673168160253,713,37.5856615709014
931,4,1614,59.6623296158612,599,37.1127633209418
931,5,1701,59.5138154027043,654,38.4479717813051
932,1,1542,59.7431906614786,594,38.5214007782101
932,2,1830,59.5573770491803,738,40.327868852459
932,3,1838,59.7714907508161,733,39.8803046789989
932,4,1637,59.6713500305437,635,38.7904703726329
932,5,1744,59.4552752293578,705,40.4243119266055
933,1,1526,59.5104849279161,614,40.2359108781127
933,2,1918,59.5802919708029,762,39.7288842544317
933,3,1796,59.8363028953229,698,38.8641425389755
933,4,1622,59.2651048088779,633,39.0258939580764
933,5,1729,59.4696356275304,695,40.1966454598034
934,1,1583,59.1787744788377,635,40.113708149084
934,2,1797,59.4023372287145,705,39.2320534223706
934,3,1796,59.8591314031181,723,40.2561247216036
934,4,1604,59.6209476309227,615,38.3416458852868
934,5,1811,59.4472667034787,718,39.6466040861403
935,1,1501,59.7381745502998,603,40.1732178547635
935,2,1790,59.9564245810056,695,38.8268156424581
935,3,1899,59.753027909426,725,38.1779884149552
935,4,1673,59.5505080693365,656,39.2109982068141
935,5,1728,59.6140046296296,635,36.7476851851852
936,1,1508,59.9741379310345,569,37.7320954907162
936,2,1890,59.4100529100529,724,38.3068783068783
936,3,1824,59.4150219298246,697,38.2127192982456
936,4,1670,59.462874251497,654,39.1616766467066
936,5,1699,59.766921718658,701,41.2595644496763
937,1,1511,59.4010589013898,568,37.5909993381866
937,2,1821,59.7957166392092,691,37.9461834157057
937,3,1834,59.6052344601963,716,39.0403489640131
937,4,1652,59.8783292978208,656,39.7094430992736
937,5,1773,59.7123519458545,692,39.0298928369994
938,1,1532,59.007180156658,597,38.9686684073107
938,2,1822,59.3419319429199,721,39.5718990120746
938,3,1857,59.6838987614432,732,39.4184168012924
938,4,1575,59.7492063492064,620,39.3650793650794
938,5,1805,59.6686980609418,689,38.1717451523546
939,1,1560,59.3814102564103,582,37.3076923076923
939,2,1823,59.4514536478333,741,40.6472846955568
939,3,1862,59.6433941997852,705,37.8625134264232
939,4,1574,59.6111817026684,608,38.6277001270648
939,5,1772,59.3233634311513,689,38.882618510158
940,1,1581,59.4022770398482,624,39.4686907020873
940,2,1858,59.7744886975242,726,39.0742734122713
940,3,1817,59.4166208035223,720,39.6257567418822
940,4,1636,59.4095354523227,658,40.2200488997555
940,5,1699,59.7610359034726,696,40.9652736904061
941,1,1503,59.709248170326,563,37.4584165003327
941,2,1806,59.6334440753045,727,40.2547065337763
941,3,1854,59.7292340884574,702,37.8640776699029
941,4,1707,59.4915055653193,655,38.3714118336263
941,5,1721,59.8065078442766,663,38.5241138872748
942,1,1522,59.3666228646518,612,40.2102496714849
942,2,1848,59.5048701298701,738,39.9350649350649
942,3,1900,59.7605263157895,755,39.7368421052632
942,4,1612,59.4602977667494,588,36.4764267990074
942,5,1709,59.4119368051492,647,37.85839672323
943,1,1513,58.925313945803,603,39.8545935228024
943,2,1762,59.4154370034052,698,39.6140749148695
943,3,1889,59.8041291688724,717,37.9565907887771
943,4,1642,59.448233861145,654,39.8294762484775
943,5,1785,59.6935574229692,707,39.6078431372549
944,1,1491,59.6009389671362,606,40.6438631790744
944,2,1835,59.6991825613079,686,37.3841961852861
944,3,1919,59.8671182907765,751,39.1349661281918
944,4,1572,59.5445292620865,590,37.5318066157761
944,5,1774,59.5090191657272,712,40.1352874859076
945,1,1494,59.3661311914324,573,38.3534136546185
945,2,1843,59.8469886055345,697,37.8187737384699
945,3,1817,59.430930104568,712,39.1854705558613
945,4,1659,59.3978300180832,652,39.3007836045811
945,5,1778,59.7592800899888,703,39.5388076490439
946,1,1502,59.5872170439414,591,39.3475366178429
946,2,1883,59.5916091343601,733,38.9272437599575
946,3,1796,59.7438752783964,695,38.6971046770601
946,4,1631,59.1011649294911,614,37.6456161863887
946,5,1779,59.7655986509275,678,38.1112984822934
947,1,1512,59.6316137566138,575,38.0291005291005
947,2,1869,60.0112359550562,717,38.3627608346709
947,3,1832,59.6342794759825,696,37.9912663755459
947,4,1656,59.6539855072464,659,39.7946859903382
947,5,1722,59.9303135888502,678,39.3728222996516
948,1,1544,59.4054404145078,603,39.0544041450777
948,2,1832,59.6451965065502,695,37.9366812227074
948,3,1852,59.3650107991361,756,40.8207343412527
948,4,1615,59.8526315789474,663,41.0526315789474
948,5,1748,60.0131578947369,699,39.9885583524028
949,1,1535,59.442345276873,569,37.0684039087948
949,2,1826,59.565717415115,699,38.2803943044907
949,3,1891,59.4505552617663,749,39.6086726599683
949,4,1626,59.1266912669127,619,38.0688806888069
949,5,1713,59.6333917104495,667,38.9375364856976
950,1,1578,59.6261089987326,638,40.4309252217997
950,2,1834,59.6237731733915,708,38.6041439476554
950,3,1775,59.7430985915493,716,40.3380281690141
950,4,1617,59.5398886827458,627,38.7755102040816
950,5,1787,59.4331281477336,735,41.1303861219922
951,1,1540,59.3792207792208,569,36.948051948052
951,2,1810,59.5977900552486,706,39.0055248618785
951,3,1827,59.912424740011,723,39.5730706075534
951,4,1607,59.642190416926,622,38.7056627255756
951,5,1807,59.9656889872717,695,38.4615384615385
952,1,1553,59.7115260785576,642,41.3393432066967
952,2,1836,60.0016339869281,718,39.1067538126362
952,3,1889,59.7003705664373,700,37.0566437268396
952,4,1563,59.7095329494562,673,43.0582213691619
